country_name,data,new_cases, new_deaths
San Marino,2020-02-28,1,0.0
San Marino,2020-02-27,0,0.0
San Marino,2020-02-26,0,0.0
San Marino,2020-02-25,0,0.0
San Marino,2020-02-24,0,0.0
San Marino,2020-02-23,0,0.0
San Marino,2020-02-22,0,0.0
San Marino,2020-02-21,0,0.0
San Marino,2020-02-20,0,0.0
San Marino,2020-02-19,0,0.0
San Marino,2020-02-18,0,0.0
San Marino,2020-02-17,0,0.0
San Marino,2020-02-16,0,0.0
San Marino,2020-02-15,0,0.0
San Marino,2020-02-14,0,0.0
San Marino,2020-02-13,0,0.0
San Marino,2020-02-12,0,0.0
San Marino,2020-02-11,0,0.0
San Marino,2020-02-10,0,0.0
San Marino,2020-02-09,0,0.0
San Marino,2020-02-08,0,0.0
San Marino,2020-02-07,0,0.0
San Marino,2020-02-06,0,0.0
San Marino,2020-02-05,0,0.0
San Marino,2020-02-04,0,0.0
San Marino,2020-02-03,0,0.0
San Marino,2020-02-02,0,0.0
San Marino,2020-02-01,0,0.0
San Marino,2020-01-31,0,0.0
San Marino,2020-01-30,0,0.0
San Marino,2020-01-29,0,0.0
San Marino,2020-01-28,0,0.0
San Marino,2020-01-27,0,0.0
San Marino,2020-01-26,0,0.0
San Marino,2020-01-25,0,0.0
San Marino,2020-01-24,0,0.0
San Marino,2020-01-23,0,0.0
San Marino,2020-01-22,0,0.0
San Marino,2020-01-21,0,0.0
San Marino,2020-01-20,0,0.0
San Marino,2020-01-19,0,0.0
San Marino,2020-01-18,0,0.0
San Marino,2020-01-17,0,0.0
San Marino,2020-01-16,0,0.0
San Marino,2020-01-15,0,0.0
San Marino,2020-01-14,0,0.0
San Marino,2020-01-13,0,0.0
San Marino,2020-01-12,0,0.0
San Marino,2020-01-11,0,0.0
San Marino,2020-01-10,0,0.0
San Marino,2020-01-09,0,0.0
San Marino,2020-01-08,0,0.0
San Marino,2020-01-07,0,0.0
San Marino,2020-01-06,0,0.0
San Marino,2020-01-05,0,0.0
San Marino,2020-01-04,0,0.0
San Marino,2020-01-03,0,0.0
San Marino,2020-01-02,0,0.0
San Marino,2020-01-01,0,0.0
San Marino,2019-12-31,0,0.0
Saudi Arabia,2020-03-16,32,0.0
Saudi Arabia,2020-03-15,0,0.0
Saudi Arabia,2020-03-14,24,0.0
Saudi Arabia,2020-03-13,17,0.0
Saudi Arabia,2020-03-12,25,0.0
Saudi Arabia,2020-03-11,5,0.0
Saudi Arabia,2020-03-10,4,0.0
Saudi Arabia,2020-03-09,4,0.0
Saudi Arabia,2020-03-08,2,0.0
Saudi Arabia,2020-03-06,4,0.0
Saudi Arabia,2020-03-03,1,0.0
Senegal,2020-03-16,5,0.0
Senegal,2020-03-15,2,0.0
Senegal,2020-03-14,13,0.0
Senegal,2020-03-13,2,0.0
Senegal,2020-03-06,1,0.0
Senegal,2020-03-05,2,0.0
Senegal,2020-03-03,1,0.0
Serbia,2020-03-16,9,0.0
Serbia,2020-03-15,5,0.0
Serbia,2020-03-14,17,0.0
Serbia,2020-03-13,6,0.0
Serbia,2020-03-12,13,0.0
Serbia,2020-03-11,4,0.0
Serbia,2020-03-07,1,0.0
Seychelles,2020-03-16,1,0.0
Seychelles,2020-03-15,2,0.0
Singapore,2020-03-16,12,0.0
Singapore,2020-03-15,14,0.0
Singapore,2020-03-14,13,0.0
Singapore,2020-03-13,9,0.0
Singapore,2020-03-12,12,0.0
Singapore,2020-03-11,6,0.0
Singapore,2020-03-10,10,0.0
Singapore,2020-03-09,12,0.0
Singapore,2020-03-08,8,0.0
Singapore,2020-03-07,13,0.0
Singapore,2020-03-06,5,0.0
Singapore,2020-03-05,2,0.0
Singapore,2020-03-04,2,0.0
Singapore,2020-03-03,2,0.0
Singapore,2020-03-02,4,0.0
Singapore,2020-03-01,4,0.0
Singapore,2020-02-29,2,0.0
Singapore,2020-02-28,3,0.0
Singapore,2020-02-27,2,0.0
Singapore,2020-02-26,1,0.0
Singapore,2020-02-25,1,0.0
Singapore,2020-02-24,0,0.0
Singapore,2020-02-23,3,0.0
Singapore,2020-02-22,1,0.0
Singapore,2020-02-21,1,0.0
Singapore,2020-02-20,3,0.0
Singapore,2020-02-19,4,0.0
Singapore,2020-02-18,2,0.0
Singapore,2020-02-17,3,0.0
Singapore,2020-02-16,5,0.0
Singapore,2020-02-15,9,0.0
Singapore,2020-02-14,8,0.0
Singapore,2020-02-13,3,0.0
Singapore,2020-02-12,2,0.0
Singapore,2020-02-11,2,0.0
Singapore,2020-02-10,3,0.0
Singapore,2020-02-09,7,0.0
Singapore,2020-02-08,3,0.0
Singapore,2020-02-07,2,0.0
Singapore,2020-02-06,4,0.0
Singapore,2020-02-05,6,0.0
Singapore,2020-02-04,0,0.0
Singapore,2020-02-03,0,0.0
Singapore,2020-02-02,2,0.0
Singapore,2020-02-01,3,0.0
Singapore,2020-01-31,3,0.0
Singapore,2020-01-30,3,0.0
Singapore,2020-01-29,2,0.0
Singapore,2020-01-28,1,0.0
Singapore,2020-01-27,0,0.0
Singapore,2020-01-26,1,0.0
Singapore,2020-01-25,0,0.0
Singapore,2020-01-24,3,0.0
Singapore,2020-01-23,0,0.0
Singapore,2020-01-22,0,0.0
Singapore,2020-01-21,0,0.0
Singapore,2020-01-20,0,0.0
Singapore,2020-01-19,0,0.0
Singapore,2020-01-18,0,0.0
Singapore,2020-01-17,0,0.0
Singapore,2020-01-16,0,0.0
Singapore,2020-01-15,0,0.0
Singapore,2020-01-14,0,0.0
Singapore,2020-01-13,0,0.0
Singapore,2020-01-12,0,0.0
Singapore,2020-01-11,0,0.0
Singapore,2020-01-10,0,0.0
Singapore,2020-01-09,0,0.0
Singapore,2020-01-08,0,0.0
Singapore,2020-01-07,0,0.0
Singapore,2020-01-06,0,0.0
Singapore,2020-01-05,0,0.0
Singapore,2020-01-04,0,0.0
Singapore,2020-01-03,0,0.0
Singapore,2020-01-02,0,0.0
Singapore,2020-01-01,0,0.0
Singapore,2019-12-31,0,0.0
Slovakia,2020-03-16,17,0.0
Slovakia,2020-03-15,14,0.0
Slovakia,2020-03-14,9,0.0
Slovakia,2020-03-13,11,0.0
Slovakia,2020-03-12,3,0.0
Slovakia,2020-03-11,2,0.0
Slovakia,2020-03-09,2,0.0
Slovakia,2020-03-08,2,0.0
Slovakia,2020-03-07,1,0.0
Slovenia,2020-03-16,38,0.0
Slovenia,2020-03-15,40,0.0
Slovenia,2020-03-14,45,0.0
Slovenia,2020-03-13,39,0.0
Slovenia,2020-03-12,26,0.0
Slovenia,2020-03-11,15,0.0
Slovenia,2020-03-09,4,0.0
Slovenia,2020-03-08,3,0.0
Slovenia,2020-03-07,3,0.0
Slovenia,2020-03-06,5,0.0
Slovenia,2020-03-05,1,0.0
South Africa,2020-03-16,27,0.0
South Africa,2020-03-15,0,0.0
South Africa,2020-03-14,7,0.0
South Africa,2020-03-13,4,0.0
South Africa,2020-03-12,6,0.0
South Africa,2020-03-10,4,0.0
South Africa,2020-03-09,1,0.0
South Africa,2020-03-08,1,0.0
South Africa,2020-03-06,1,0.0
South Korea,2020-03-16,74,0.0
South Korea,2020-03-15,76,3.0
South Korea,2020-03-14,107,5.0
South Korea,2020-03-13,110,1.0
South Korea,2020-03-12,114,6.0
South Korea,2020-03-11,242,6.0
South Korea,2020-03-10,131,3.0
South Korea,2020-03-09,248,1.0
South Korea,2020-03-08,367,6.0
South Korea,2020-03-07,483,2.0
South Korea,2020-03-06,518,7.0
South Korea,2020-03-05,438,3.0
South Korea,2020-03-04,516,4.0
South Korea,2020-03-03,600,6.0
South Korea,2020-03-02,686,5.0
South Korea,2020-03-01,595,1.0
South Korea,2020-02-29,909,3.0
South Korea,2020-02-28,427,1.0
South Korea,2020-02-27,449,1.0
South Korea,2020-02-26,254,3.0
South Korea,2020-02-25,130,1.0
South Korea,2020-02-24,161,2.0
South Korea,2020-02-23,256,3.0
South Korea,2020-02-22,190,1.0
South Korea,2020-02-21,75,1.0
South Korea,2020-02-20,34,0.0
South Korea,2020-02-19,15,0.0
South Korea,2020-02-18,1,0.0
South Korea,2020-02-17,1,0.0
South Korea,2020-02-16,1,0.0
South Korea,2020-02-15,0,0.0
South Korea,2020-02-14,0,0.0
South Korea,2020-02-13,0,0.0
South Korea,2020-02-12,0,0.0
South Korea,2020-02-11,1,0.0
South Korea,2020-02-10,2,0.0
South Korea,2020-02-09,1,0.0
South Korea,2020-02-08,0,0.0
South Korea,2020-02-07,1,0.0
South Korea,2020-02-06,5,0.0
South Korea,2020-02-05,2,0.0
South Korea,2020-02-04,1,0.0
South Korea,2020-02-03,0,0.0
South Korea,2020-02-02,3,0.0
South Korea,2020-02-01,5,0.0
South Korea,2020-01-31,3,0.0
South Korea,2020-01-30,0,0.0
South Korea,2020-01-29,0,0.0
South Korea,2020-01-28,0,0.0
South Korea,2020-01-27,1,0.0
South Korea,2020-01-26,1,0.0
South Korea,2020-01-25,0,0.0
South Korea,2020-01-24,1,0.0
South Korea,2020-01-23,0,0.0
South Korea,2020-01-22,0,0.0
South Korea,2020-01-21,0,0.0
South Korea,2020-01-20,1,0.0
South Korea,2020-01-19,0,0.0
South Korea,2020-01-18,0,0.0
South Korea,2020-01-17,0,0.0
South Korea,2020-01-16,0,0.0
South Korea,2020-01-15,0,0.0
South Korea,2020-01-14,0,0.0
South Korea,2020-01-13,0,0.0
South Korea,2020-01-12,0,0.0
South Korea,2020-01-11,0,0.0
South Korea,2020-01-10,0,0.0
South Korea,2020-01-09,0,0.0
South Korea,2020-01-08,0,0.0
South Korea,2020-01-07,0,0.0
South Korea,2020-01-06,0,0.0
South Korea,2020-01-05,0,0.0
South Korea,2020-01-04,0,0.0
South Korea,2020-01-03,0,0.0
South Korea,2020-01-02,0,0.0
South Korea,2020-01-01,0,0.0
South Korea,2019-12-31,0,0.0
Spain,2020-03-16,2000,152.0
Spain,2020-03-15,1522,15.0
Spain,2020-03-14,1227,37.0
Spain,2020-03-13,864,37.0
Spain,2020-03-12,501,12.0
Spain,2020-03-11,435,7.0
Spain,2020-03-10,615,23.0
Spain,2020-03-09,159,0.0
Spain,2020-03-08,56,0.0
Spain,2020-03-07,113,2.0
Spain,2020-03-06,61,2.0
Spain,2020-03-05,49,1.0
Spain,2020-03-04,37,0.0
Spain,2020-03-03,31,0.0
Spain,2020-03-02,17,0.0
Spain,2020-03-01,32,0.0
Spain,2020-02-29,9,0.0
Spain,2020-02-28,13,0.0
Spain,2020-02-27,5,0.0
Spain,2020-02-26,4,0.0
Spain,2020-02-25,1,0.0
Spain,2020-02-24,0,0.0
Spain,2020-02-23,0,0.0
Spain,2020-02-22,0,0.0
Spain,2020-02-21,0,0.0
Spain,2020-02-20,0,0.0
Spain,2020-02-19,0,0.0
Spain,2020-02-18,0,0.0
Spain,2020-02-17,0,0.0
Spain,2020-02-16,0,0.0
Spain,2020-02-15,0,0.0
Spain,2020-02-14,0,0.0
Spain,2020-02-13,0,0.0
Spain,2020-02-12,0,0.0
Spain,2020-02-11,0,0.0
Spain,2020-02-10,1,0.0
Spain,2020-02-09,0,0.0
Spain,2020-02-08,0,0.0
Spain,2020-02-07,0,0.0
Spain,2020-02-06,0,0.0
Spain,2020-02-05,0,0.0
Spain,2020-02-04,0,0.0
Spain,2020-02-03,0,0.0
Spain,2020-02-02,0,0.0
Spain,2020-02-01,1,0.0
Spain,2020-01-31,0,0.0
Spain,2020-01-30,0,0.0
Spain,2020-01-29,0,0.0
Spain,2020-01-28,0,0.0
Spain,2020-01-27,0,0.0
Spain,2020-01-26,0,0.0
Spain,2020-01-25,0,0.0
Spain,2020-01-24,0,0.0
Spain,2020-01-23,0,0.0
Spain,2020-01-22,0,0.0
Spain,2020-01-21,0,0.0
Spain,2020-01-20,0,0.0
Spain,2020-01-19,0,0.0
Spain,2020-01-18,0,0.0
Spain,2020-01-17,0,0.0
Spain,2020-01-16,0,0.0
Spain,2020-01-15,0,0.0
Spain,2020-01-14,0,0.0
Spain,2020-01-13,0,0.0
Spain,2020-01-12,0,0.0
Spain,2020-01-11,0,0.0
Spain,2020-01-10,0,0.0
Spain,2020-01-09,0,0.0
Spain,2020-01-08,0,0.0
Spain,2020-01-07,0,0.0
Spain,2020-01-06,0,0.0
Spain,2020-01-05,0,0.0
Spain,2020-01-04,0,0.0
Spain,2020-01-03,0,0.0
Spain,2020-01-02,0,0.0
Spain,2020-01-01,0,0.0
Spain,2019-12-31,0,0.0
Sri Lanka,2020-03-16,8,0.0
Sri Lanka,2020-03-15,5,0.0
Sri Lanka,2020-03-14,3,0.0
Sri Lanka,2020-03-13,1,0.0
Sri Lanka,2020-03-12,1,0.0
Sri Lanka,2020-03-02,0,0.0
Sri Lanka,2020-03-01,0,0.0
Sri Lanka,2020-02-29,0,0.0
Sri Lanka,2020-02-28,0,0.0
Sri Lanka,2020-02-27,0,0.0
Sri Lanka,2020-02-26,0,0.0
Sri Lanka,2020-02-25,0,0.0
Sri Lanka,2020-02-24,0,0.0
Sri Lanka,2020-02-23,0,0.0
Sri Lanka,2020-02-22,0,0.0
Sri Lanka,2020-02-21,0,0.0
Sri Lanka,2020-02-20,0,0.0
Sri Lanka,2020-02-19,0,0.0
Sri Lanka,2020-02-18,0,0.0
Sri Lanka,2020-02-17,0,0.0
Sri Lanka,2020-02-16,0,0.0
Sri Lanka,2020-02-15,0,0.0
Sri Lanka,2020-02-14,0,0.0
Sri Lanka,2020-02-13,0,0.0
Sri Lanka,2020-02-12,0,0.0
Sri Lanka,2020-02-11,0,0.0
Sri Lanka,2020-02-10,0,0.0
Sri Lanka,2020-02-09,0,0.0
Sri Lanka,2020-02-08,0,0.0
Sri Lanka,2020-02-07,0,0.0
Sri Lanka,2020-02-06,0,0.0
Sri Lanka,2020-02-05,0,0.0
Sri Lanka,2020-02-04,0,0.0
Sri Lanka,2020-02-03,0,0.0
Sri Lanka,2020-02-02,0,0.0
Sri Lanka,2020-02-01,0,0.0
Sri Lanka,2020-01-31,0,0.0
Sri Lanka,2020-01-30,0,0.0
Sri Lanka,2020-01-29,0,0.0
Sri Lanka,2020-01-28,1,0.0
Sri Lanka,2020-01-27,0,0.0
Sri Lanka,2020-01-26,0,0.0
Sri Lanka,2020-01-25,0,0.0
Sri Lanka,2020-01-24,0,0.0
Sri Lanka,2020-01-23,0,0.0
Sri Lanka,2020-01-22,0,0.0
Sri Lanka,2020-01-21,0,0.0
Sri Lanka,2020-01-20,0,0.0
Sri Lanka,2020-01-19,0,0.0
Sri Lanka,2020-01-18,0,0.0
Sri Lanka,2020-01-17,0,0.0
Sri Lanka,2020-01-16,0,0.0
Sri Lanka,2020-01-15,0,0.0
Sri Lanka,2020-01-14,0,0.0
Sri Lanka,2020-01-13,0,0.0
Sri Lanka,2020-01-12,0,0.0
Sri Lanka,2020-01-11,0,0.0
Sri Lanka,2020-01-10,0,0.0
Sri Lanka,2020-01-09,0,0.0
Sri Lanka,2020-01-08,0,0.0
Sri Lanka,2020-01-07,0,0.0
Sri Lanka,2020-01-06,0,0.0
Sri Lanka,2020-01-05,0,0.0
Sri Lanka,2020-01-04,0,0.0
Sri Lanka,2020-01-03,0,0.0
Sri Lanka,2020-01-02,0,0.0
Sri Lanka,2020-01-01,0,0.0
Sri Lanka,2019-12-31,0,0.0
Sudan,2020-03-16,0,0.0
Sudan,2020-03-15,0,1.0
Sudan,2020-03-14,1,0.0
Suriname,2020-03-15,1,0.0
Swaziland,2020-03-16,0,0.0
Swaziland,2020-03-15,1,0.0
Sweden,2020-03-16,108,2.0
Sweden,2020-03-15,149,0.0
Sweden,2020-03-14,155,0.0
Sweden,2020-03-13,158,0.0
Sweden,2020-03-12,136,1.0
Sweden,2020-03-11,78,0.0
Sweden,2020-03-10,45,0.0
Sweden,2020-03-09,42,0.0
Sweden,2020-03-08,24,0.0
Sweden,2020-03-07,76,0.0
Sweden,2020-03-06,26,0.0
Sweden,2020-03-05,11,0.0
Sweden,2020-03-04,9,0.0
Sweden,2020-03-03,1,0.0
Sweden,2020-03-02,1,0.0
Sweden,2020-03-01,1,0.0
Sweden,2020-02-29,5,0.0
Sweden,2020-02-28,5,0.0
Sweden,2020-02-27,1,0.0
Sweden,2020-02-26,0,0.0
Sweden,2020-02-25,0,0.0
Sweden,2020-02-24,0,0.0
Sweden,2020-02-23,0,0.0
Sweden,2020-02-22,0,0.0
Sweden,2020-02-21,0,0.0
Sweden,2020-02-20,0,0.0
Sweden,2020-02-19,0,0.0
Sweden,2020-02-18,0,0.0
Sweden,2020-02-17,0,0.0
Sweden,2020-02-16,0,0.0
Sweden,2020-02-15,0,0.0
Sweden,2020-02-14,0,0.0
Sweden,2020-02-13,0,0.0
Sweden,2020-02-12,0,0.0
Sweden,2020-02-11,0,0.0
Sweden,2020-02-10,0,0.0
Sweden,2020-02-09,0,0.0
Sweden,2020-02-08,0,0.0
Sweden,2020-02-07,0,0.0
Sweden,2020-02-06,0,0.0
Sweden,2020-02-05,0,0.0
Sweden,2020-02-04,0,0.0
Sweden,2020-02-03,0,0.0
Sweden,2020-02-02,0,0.0
Sweden,2020-02-01,1,0.0
Sweden,2020-01-31,0,0.0
Sweden,2020-01-30,0,0.0
Sweden,2020-01-29,0,0.0
Sweden,2020-01-28,0,0.0
Sweden,2020-01-27,0,0.0
Sweden,2020-01-26,0,0.0
Sweden,2020-01-25,0,0.0
Sweden,2020-01-24,0,0.0
Sweden,2020-01-23,0,0.0
Sweden,2020-01-22,0,0.0
Sweden,2020-01-21,0,0.0
Sweden,2020-01-20,0,0.0
Sweden,2020-01-19,0,0.0
Sweden,2020-01-18,0,0.0
Sweden,2020-01-17,0,0.0
Sweden,2020-01-16,0,0.0
Sweden,2020-01-15,0,0.0
Sweden,2020-01-14,0,0.0
Sweden,2020-01-13,0,0.0
Sweden,2020-01-12,0,0.0
Sweden,2020-01-11,0,0.0
Sweden,2020-01-10,0,0.0
Sweden,2020-01-09,0,0.0
Sweden,2020-01-08,0,0.0
Sweden,2020-01-07,0,0.0
Sweden,2020-01-06,0,0.0
Sweden,2020-01-05,0,0.0
Sweden,2020-01-04,0,0.0
Sweden,2020-01-03,0,0.0
Sweden,2020-01-02,0,0.0
Sweden,2020-01-01,0,0.0
Sweden,2019-12-31,0,0.0
Switzerland,2020-03-16,841,2.0
Switzerland,2020-03-15,238,4.0
switzerland,2020-03-14,267,3.0
Switzerland,2020-03-13,212,0.0
Switzerland,2020-03-12,152,1.0
Switzerland,2020-03-11,116,1.0
Switzerland,2020-03-10,42,0.0
Switzerland,2020-03-09,68,1.0
Switzerland,2020-03-08,55,0.0
Switzerland,2020-03-07,122,0.0
Switzerland,2020-03-06,30,1.0
Switzerland,2020-03-05,20,0.0
Switzerland,2020-03-04,7,0.0
Switzerland,2020-03-03,6,0.0
Switzerland,2020-03-02,6,0.0
Switzerland,2020-03-01,6,0.0
Switzerland,2020-02-29,4,0.0
Switzerland,2020-02-28,7,0.0
Switzerland,2020-02-27,0,0.0
Switzerland,2020-02-26,1,0.0
Switzerland,2020-02-25,0,0.0
Switzerland,2020-02-24,0,0.0
Switzerland,2020-02-23,0,0.0
Switzerland,2020-02-22,0,0.0
Switzerland,2020-02-21,0,0.0
Switzerland,2020-02-20,0,0.0
Switzerland,2020-02-19,0,0.0
Switzerland,2020-02-18,0,0.0
Switzerland,2020-02-17,0,0.0
Switzerland,2020-02-16,0,0.0
Switzerland,2020-02-15,0,0.0
Switzerland,2020-02-14,0,0.0
Switzerland,2020-02-13,0,0.0
Switzerland,2020-02-12,0,0.0
Switzerland,2020-02-11,0,0.0
Switzerland,2020-02-10,0,0.0
Switzerland,2020-02-09,0,0.0
Switzerland,2020-02-08,0,0.0
Switzerland,2020-02-07,0,0.0
Switzerland,2020-02-06,0,0.0
Switzerland,2020-02-05,0,0.0
Switzerland,2020-02-04,0,0.0
Switzerland,2020-02-03,0,0.0
Switzerland,2020-02-02,0,0.0
Switzerland,2020-02-01,0,0.0
Switzerland,2020-01-31,0,0.0
Switzerland,2020-01-30,0,0.0
Switzerland,2020-01-29,0,0.0
Switzerland,2020-01-28,0,0.0
Switzerland,2020-01-27,0,0.0
Switzerland,2020-01-26,0,0.0
Switzerland,2020-01-25,0,0.0
Switzerland,2020-01-24,0,0.0
Switzerland,2020-01-23,0,0.0
Switzerland,2020-01-22,0,0.0
Switzerland,2020-01-21,0,0.0
Switzerland,2020-01-20,0,0.0
Switzerland,2020-01-19,0,0.0
Switzerland,2020-01-18,0,0.0
Switzerland,2020-01-17,0,0.0
Switzerland,2020-01-16,0,0.0
Switzerland,2020-01-15,0,0.0
Switzerland,2020-01-14,0,0.0
Switzerland,2020-01-13,0,0.0
Switzerland,2020-01-12,0,0.0
Switzerland,2020-01-11,0,0.0
Switzerland,2020-01-10,0,0.0
Switzerland,2020-01-09,0,0.0
Switzerland,2020-01-08,0,0.0
Switzerland,2020-01-07,0,0.0
Switzerland,2020-01-06,0,0.0
Switzerland,2020-01-05,0,0.0
Switzerland,2020-01-04,0,0.0
Switzerland,2020-01-03,0,0.0
Switzerland,2020-01-02,0,0.0
Switzerland,2020-01-01,0,0.0
Switzerland,2019-12-31,0,0.0
Taiwan,2020-03-16,0,0.0
Taiwan,2020-03-15,6,0.0
Taiwan,2020-03-14,4,0.0
Taiwan,2020-03-13,1,0.0
Taiwan,2020-03-12,0,0.0
Taiwan,2020-03-11,3,0.0
Taiwan,2020-03-09,0,0.0
Taiwan,2020-03-08,0,0.0
Taiwan,2020-03-07,1,0.0
Taiwan,2020-03-06,2,0.0
Taiwan,2020-03-04,1,0.0
Taiwan,2020-03-03,1,0.0
Taiwan,2020-03-02,0,0.0
Taiwan,2020-03-01,1,0.0
Taiwan,2020-02-29,5,0.0
Taiwan,2020-02-28,2,0.0
Taiwan,2020-02-27,1,0.0
Taiwan,2020-02-26,1,0.0
Taiwan,2020-02-25,2,0.0
Taiwan,2020-02-24,2,0.0
Taiwan,2020-02-23,0,0.0
Taiwan,2020-02-22,2,0.0
Taiwan,2020-02-21,0,0.0
Taiwan,2020-02-20,2,0.0
Taiwan,2020-02-19,0,0.0
Taiwan,2020-02-18,2,0.0
Taiwan,2020-02-17,2,1.0
Taiwan,2020-02-16,0,0.0
Taiwan,2020-02-15,0,0.0
Taiwan,2020-02-14,0,0.0
Taiwan,2020-02-13,0,0.0
Taiwan,2020-02-12,0,0.0
Taiwan,2020-02-11,0,0.0
Taiwan,2020-02-10,0,0.0
Taiwan,2020-02-09,1,0.0
Taiwan,2020-02-08,1,0.0
Taiwan,2020-02-07,5,0.0
Taiwan,2020-02-06,0,0.0
Taiwan,2020-02-05,1,0.0
Taiwan,2020-02-04,0,0.0
Taiwan,2020-02-03,0,0.0
Taiwan,2020-02-02,0,0.0
Taiwan,2020-02-01,1,0.0
Taiwan,2020-01-31,1,0.0
Taiwan,2020-01-30,0,0.0
Taiwan,2020-01-29,1,0.0
Taiwan,2020-01-28,2,0.0
Taiwan,2020-01-27,2,0.0
Taiwan,2020-01-26,0,0.0
Taiwan,2020-01-25,2,0.0
Taiwan,2020-01-24,0,0.0
Taiwan,2020-01-23,0,0.0
Taiwan,2020-01-22,0,0.0
Taiwan,2020-01-21,1,0.0
Taiwan,2020-01-20,0,0.0
Taiwan,2020-01-19,0,0.0
Taiwan,2020-01-18,0,0.0
Taiwan,2020-01-17,0,0.0
Taiwan,2020-01-16,0,0.0
Taiwan,2020-01-15,0,0.0
Taiwan,2020-01-14,0,0.0
Taiwan,2020-01-13,0,0.0
Taiwan,2020-01-12,0,0.0
Taiwan,2020-01-11,0,0.0
Taiwan,2020-01-10,0,0.0
Taiwan,2020-01-09,0,0.0
Taiwan,2020-01-08,0,0.0
Taiwan,2020-01-07,0,0.0
Taiwan,2020-01-06,0,0.0
Taiwan,2020-01-05,0,0.0
Taiwan,2020-01-04,0,0.0
Taiwan,2020-01-03,0,0.0
Taiwan,2020-01-02,0,0.0
Taiwan,2020-01-01,0,0.0
Taiwan,2019-12-31,0,0.0
Thailand,2020-03-16,32,0.0
Thailand,2020-03-15,0,0.0
Thailand,2020-03-14,12,0.0
Thailand,2020-03-12,11,0.0
Thailand,2020-03-11,9,0.0
Thailand,2020-03-07,3,0.0
Thailand,2020-03-05,4,0.0
Thailand,2020-03-02,1,0.0
Thailand,2020-03-01,0,1.0
Thailand,2020-02-29,2,0.0
Thailand,2020-02-28,0,0.0
Thailand,2020-02-27,0,0.0
Thailand,2020-02-26,3,0.0
Thailand,2020-02-25,2,0.0
Thailand,2020-02-24,0,0.0
Thailand,2020-02-23,0,0.0
Thailand,2020-02-22,0,0.0
Thailand,2020-02-21,0,0.0
Thailand,2020-02-20,0,0.0
Thailand,2020-02-19,0,0.0
Thailand,2020-02-18,1,0.0
Thailand,2020-02-17,0,0.0
Thailand,2020-02-16,0,0.0
Thailand,2020-02-15,1,0.0
Thailand,2020-02-14,0,0.0
Thailand,2020-02-13,0,0.0
Thailand,2020-02-12,1,0.0
Thailand,2020-02-11,0,0.0
Thailand,2020-02-10,0,0.0
Thailand,2020-02-09,0,0.0
Thailand,2020-02-08,7,0.0
Thailand,2020-02-07,0,0.0
Thailand,2020-02-06,0,0.0
Thailand,2020-02-05,6,0.0
Thailand,2020-02-04,0,0.0
Thailand,2020-02-03,0,0.0
Thailand,2020-02-02,0,0.0
Thailand,2020-02-01,5,0.0
Thailand,2020-01-31,0,0.0
Thailand,2020-01-30,0,0.0
Thailand,2020-01-29,0,0.0
Thailand,2020-01-28,6,0.0
Thailand,2020-01-27,3,0.0
Thailand,2020-01-26,0,0.0
Thailand,2020-01-25,1,0.0
Thailand,2020-01-24,0,0.0
Thailand,2020-01-23,0,0.0
Thailand,2020-01-22,2,0.0
Thailand,2020-01-21,0,0.0
Thailand,2020-01-20,0,0.0
Thailand,2020-01-19,0,0.0
Thailand,2020-01-18,0,0.0
Thailand,2020-01-17,1,0.0
Thailand,2020-01-16,0,0.0
Thailand,2020-01-15,0,0.0
Thailand,2020-01-14,0,0.0
Thailand,2020-01-13,1,0.0
Thailand,2020-01-12,0,0.0
Thailand,2020-01-11,0,0.0
Thailand,2020-01-10,0,0.0
Thailand,2020-01-09,0,0.0
Thailand,2020-01-08,0,0.0
Thailand,2020-01-07,0,0.0
Thailand,2020-01-06,0,0.0
Thailand,2020-01-05,0,0.0
Thailand,2020-01-04,0,0.0
Thailand,2020-01-03,0,0.0
Thailand,2020-01-02,0,0.0
Thailand,2020-01-01,0,0.0
Thailand,2019-12-31,0,0.0
Togo,2020-03-16,0,0.0
Togo,2020-03-15,0,0.0
Togo,2020-03-07,1,0.0
Trinidad and Tobago,2020-03-16,2,0.0
Trinidad and Tobago,2020-03-15,0,0.0
Trinidad and Tobago,2020-03-14,1,0.0
Trinidad and Tobago,2020-03-13,1,0.0
Tunisia,2020-03-16,2,0.0
Tunisia,2020-03-15,0,0.0
Tunisia,2020-03-14,3,0.0
Tunisia,2020-03-13,6,0.0
Tunisia,2020-03-12,2,0.0
Tunisia,2020-03-11,3,0.0
Tunisia,2020-03-10,1,0.0
Tunisia,2020-03-03,1,0.0
Turkey,2020-03-16,16,0.0
Turkey,2020-03-13,1,0.0
Turkey,2020-03-12,1,0.0
Ukraine,2020-03-16,0,0.0
Ukraine,2020-03-13,2,0.0
Ukraine,2020-03-04,1,0.0
United Arab Emirates,2020-03-16,1,0.0
United Arab Emirates,2020-03-15,0,0.0
United Arab Emirates,2020-03-13,11,0.0
United Arab Emirates,2020-03-11,15,0.0
United Arab Emirates,2020-03-10,14,0.0
United Arab Emirates,2020-03-08,16,0.0
United Arab Emirates,2020-03-06,2,0.0
United Arab Emirates,2020-03-04,6,0.0
United Arab Emirates,2020-03-02,0,0.0
United Arab Emirates,2020-03-01,2,0.0
United Arab Emirates,2020-02-29,0,0.0
United Arab Emirates,2020-02-28,6,0.0
